label,tt,result,n_covered,n_empty,total_domain,profiles,edges_partial,edges_incompat
lift_and_61260,0xEF4C0000,UNSAT,40,0,239931,12375,385,0
lift_61263,0xEF4FEF4F,UNSAT,40,0,246766,9439,408,0
lift_xor_61263,0x10B0EF4F,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_61263,0xEF4F0000,UNSAT,40,0,256150,12941,396,0
lift_61323,0xEF8BEF8B,UNSAT,40,0,164029,9555,431,0
lift_xor_61323,0x1074EF8B,EMPTY+GENUINE,25,15,8927,1264,137,0
lift_and_61323,0xEF8B0000,UNSAT,40,0,219831,11393,395,0
lift_61325,0xEF8DEF8D,UNSAT,40,0,164029,9555,431,0
lift_xor_61325,0x1072EF8D,EMPTY+GENUINE,25,15,8927,1264,137,0
lift_and_61325,0xEF8D0000,UNSAT,40,0,219831,11393,395,0
lift_61327,0xEF8FEF8F,UNSAT,40,0,241728,9554,402,0
lift_xor_61327,0x1070EF8F,EMPTY+GENUINE,27,13,48813,2150,177,0
lift_and_61327,0xEF8F0000,UNSAT,40,0,253737,12624,381,0
lift_61416,0xEFE8EFE8,UNSAT,40,0,192905,13288,411,0
lift_xor_61416,0x1017EFE8,EMPTY+GENUINE,23,17,11932,1749,121,0
lift_and_61416,0xEFE80000,UNSAT,40,0,229439,13142,371,0
lift_61489,0xF031F031,UNSAT,40,0,195334,11601,421,2
lift_xor_61489,0x0FCEF031,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_61489,0xF0310000,UNSAT,40,0,285708,12512,378,1
lift_61490,0xF032F032,UNSAT,40,0,197829,12023,428,2
lift_xor_61490,0x0FCDF032,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_61490,0xF0320000,UNSAT,40,0,286204,12666,378,1
lift_61521,0xF051F051,UNSAT,40,0,195334,11601,421,2
lift_xor_61521,0x0FAEF051,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_61521,0xF0510000,UNSAT,40,0,285708,12512,378,1
lift_61524,0xF054F054,UNSAT,40,0,197829,12023,428,2
lift_xor_61524,0x0FABF054,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_61524,0xF0540000,UNSAT,40,0,286204,12666,378,1
lift_61554,0xF072F072,UNSAT,40,0,210695,12616,416,4
lift_xor_61554,0x0F8DF072,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_61554,0xF0720000,UNSAT,40,0,279243,13203,375,2
lift_61555,0xF073F073,UNSAT,40,0,181198,9831,431,0
lift_xor_61555,0x0F8CF073,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_61555,0xF0730000,UNSAT,40,0,254192,11873,394,0
lift_61556,0xF074F074,UNSAT,40,0,210695,12616,416,4
lift_xor_61556,0x0F8BF074,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_61556,0xF0740000,UNSAT,40,0,279243,13203,375,2
lift_61557,0xF075F075,UNSAT,40,0,181198,9831,431,0
lift_xor_61557,0x0F8AF075,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_61557,0xF0750000,UNSAT,40,0,254192,11873,394,0
lift_61617,0xF0B1F0B1,UNSAT,40,0,214184,13247,412,4
lift_xor_61617,0x0F4EF0B1,EMPTY+GENUINE,30,10,43857,4443,198,4
lift_and_61617,0xF0B10000,UNSAT,40,0,280899,13498,378,2
lift_61624,0xF0B8F0B8,UNSAT,40,0,222460,14054,412,0
lift_xor_61624,0x0F47F0B8,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_61624,0xF0B80000,UNSAT,40,0,283558,13929,382,0
lift_61626,0xF0BAF0BA,UNSAT,40,0,199500,11914,416,0
lift_xor_61626,0x0F45F0BA,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_61626,0xF0BA0000,UNSAT,40,0,260211,12941,396,0
lift_61627,0xF0BBF0BB,UNSAT,40,0,184305,10365,424,0
lift_xor_61627,0x0F44F0BB,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_61627,0xF0BB0000,UNSAT,40,0,242311,12229,408,0
lift_61649,0xF0D1F0D1,UNSAT,40,0,214184,13247,412,4
lift_xor_61649,0x0F2EF0D1,EMPTY+GENUINE,30,10,43857,4443,198,4
lift_and_61649,0xF0D10000,UNSAT,40,0,280899,13498,378,2
lift_61656,0xF0D8F0D8,UNSAT,40,0,222460,14054,412,0
lift_xor_61656,0x0F27F0D8,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_61656,0xF0D80000,UNSAT,40,0,283558,13929,382,0
lift_61660,0xF0DCF0DC,UNSAT,40,0,199500,11914,416,0
lift_xor_61660,0x0F23F0DC,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_61660,0xF0DC0000,UNSAT,40,0,260211,12941,396,0
lift_61661,0xF0DDF0DD,UNSAT,40,0,184305,10365,424,0
lift_xor_61661,0x0F22F0DD,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_61661,0xF0DD0000,UNSAT,40,0,242311,12229,408,0
lift_61666,0xF0E2F0E2,UNSAT,40,0,228151,15003,412,0
lift_xor_61666,0x0F1DF0E2,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_61666,0xF0E20000,UNSAT,40,0,285529,14327,368,0
lift_61668,0xF0E4F0E4,UNSAT,40,0,228151,15003,412,0
lift_xor_61668,0x0F1BF0E4,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_61668,0xF0E40000,UNSAT,40,0,285529,14327,368,0
lift_61728,0xF120F120,UNSAT,40,0,183836,10895,442,0
lift_xor_61728,0x0EDFF120,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_61728,0xF1200000,UNSAT,40,0,292082,11876,358,0
lift_61760,0xF140F140,UNSAT,40,0,183836,10895,442,0
lift_xor_61760,0x0EBFF140,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_61760,0xF1400000,UNSAT,40,0,292082,11876,358,0
lift_61811,0xF173F173,UNSAT,40,0,151574,7092,437,0
lift_xor_61811,0x0E8CF173,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_61811,0xF1730000,UNSAT,40,0,228534,10439,377,0
lift_61813,0xF175F175,UNSAT,40,0,151574,7092,437,0
lift_xor_61813,0x0E8AF175,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_61813,0xF1750000,UNSAT,40,0,228534,10439,377,0
lift_61920,0xF1E0F1E0,UNSAT,40,0,228151,15003,412,0
lift_xor_61920,0x0E1FF1E0,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_61920,0xF1E00000,UNSAT,40,0,285529,14327,368,0
lift_61968,0xF210F210,UNSAT,40,0,183836,10895,442,0
lift_xor_61968,0x0DEFF210,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_61968,0xF2100000,UNSAT,40,0,292082,11876,358,0
lift_62003,0xF233F233,UNSAT,40,0,165266,8999,439,0
lift_xor_62003,0x0DCCF233,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_62003,0xF2330000,UNSAT,40,0,246964,11230,401,0
lift_62032,0xF250F250,UNSAT,40,0,199500,11914,416,0
lift_xor_62032,0x0DAFF250,EMPTY+GENUINE,29,11,41233,4153,181,0
lift_and_62032,0xF2500000,UNSAT,40,0,286312,12696,387,0
lift_62066,0xF272F272,UNSAT,40,0,197829,12023,428,2
lift_xor_62066,0x0D8DF272,EMPTY+GENUINE,30,10,30680,3354,198,2
lift_and_62066,0xF2720000,UNSAT,40,0,260154,12920,387,1
lift_62131,0xF2B3F2B3,UNSAT,40,0,160153,8553,437,0
lift_xor_62131,0x0D4CF2B3,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_62131,0xF2B30000,UNSAT,40,0,231181,11026,400,0
lift_62138,0xF2BAF2BA,UNSAT,40,0,183836,10895,442,0
lift_xor_62138,0x0D45F2BA,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_62138,0xF2BA0000,UNSAT,40,0,239931,12375,385,0
lift_62160,0xF2D0F2D0,UNSAT,40,0,222460,14054,412,0
lift_xor_62160,0x0D2FF2D0,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_62160,0xF2D00000,UNSAT,40,0,283558,13929,382,0
lift_62190,0xF2EEF2EE,UNSAT,40,0,186045,11745,427,2
lift_xor_62190,0x0D11F2EE,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_62190,0xF2EE0000,UNSAT,40,0,227505,12737,393,1
lift_62209,0xF301F301,UNSAT,40,0,195334,11601,421,2
lift_xor_62209,0x0CFEF301,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_62209,0xF3010000,UNSAT,40,0,285708,12512,378,1
lift_62210,0xF302F302,UNSAT,40,0,197829,12023,428,2
lift_xor_62210,0x0CFDF302,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_62210,0xF3020000,UNSAT,40,0,286204,12666,378,1
lift_62243,0xF323F323,UNSAT,40,0,165266,8999,439,0
lift_xor_62243,0x0CDCF323,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_62243,0xF3230000,UNSAT,40,0,246964,11230,401,0
lift_62272,0xF340F340,UNSAT,40,0,199500,11914,416,0
lift_xor_62272,0x0CBFF340,EMPTY+GENUINE,29,11,41233,4153,181,0
lift_and_62272,0xF3400000,UNSAT,40,0,286312,12696,387,0
lift_62322,0xF372F372,UNSAT,40,0,161769,8677,433,4
lift_xor_62322,0x0C8DF372,EMPTY+GENUINE,28,12,14262,1694,168,4
lift_and_62322,0xF3720000,UNSAT,40,0,231203,11032,382,2
lift_62379,0xF3ABF3AB,UNSAT,40,0,168641,9346,438,0
lift_xor_62379,0x0C54F3AB,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_62379,0xF3AB0000,UNSAT,40,0,222031,11663,399,0
lift_62385,0xF3B1F3B1,UNSAT,40,0,160153,8553,437,0
lift_xor_62385,0x0C4EF3B1,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_62385,0xF3B10000,UNSAT,40,0,231181,11026,400,0
lift_62395,0xF3BBF3BB,UNSAT,40,0,246766,9439,408,0
lift_xor_62395,0x0C44F3BB,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_62395,0xF3BB0000,UNSAT,40,0,256150,12941,396,0
lift_62416,0xF3D0F3D0,UNSAT,40,0,199500,11914,416,0
lift_xor_62416,0x0C2FF3D0,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_62416,0xF3D00000,UNSAT,40,0,260211,12941,396,0
lift_62417,0xF3D1F3D1,UNSAT,40,0,184305,10365,424,0
lift_xor_62417,0x0C2EF3D1,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_62417,0xF3D10000,UNSAT,40,0,242311,12229,408,0
lift_62442,0xF3EAF3EA,UNSAT,40,0,186045,11745,427,2
lift_xor_62442,0x0C15F3EA,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_62442,0xF3EA0000,UNSAT,40,0,227505,12737,393,1
lift_62480,0xF410F410,UNSAT,40,0,183836,10895,442,0
lift_xor_62480,0x0BEFF410,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_62480,0xF4100000,UNSAT,40,0,292082,11876,358,0
lift_62512,0xF430F430,UNSAT,40,0,199500,11914,416,0
lift_xor_62512,0x0BCFF430,EMPTY+GENUINE,29,11,41233,4153,181,0
lift_and_62512,0xF4300000,UNSAT,40,0,286312,12696,387,0
lift_62549,0xF455F455,UNSAT,40,0,165266,8999,439,0
lift_xor_62549,0x0BAAF455,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_62549,0xF4550000,UNSAT,40,0,246964,11230,401,0
lift_62580,0xF474F474,UNSAT,40,0,197829,12023,428,2
lift_xor_62580,0x0B8BF474,EMPTY+GENUINE,30,10,30680,3354,198,2
lift_and_62580,0xF4740000,UNSAT,40,0,260154,12920,387,1
lift_62640,0xF4B0F4B0,UNSAT,40,0,222460,14054,412,0
lift_xor_62640,0x0B4FF4B0,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_62640,0xF4B00000,UNSAT,40,0,283558,13929,382,0
lift_62677,0xF4D5F4D5,UNSAT,40,0,160153,8553,437,0
lift_xor_62677,0x0B2AF4D5,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_62677,0xF4D50000,UNSAT,40,0,231181,11026,400,0
lift_62684,0xF4DCF4DC,UNSAT,40,0,183836,10895,442,0
lift_xor_62684,0x0B23F4DC,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_62684,0xF4DC0000,UNSAT,40,0,239931,12375,385,0
lift_62702,0xF4EEF4EE,UNSAT,40,0,186045,11745,427,2
lift_xor_62702,0x0B11F4EE,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_62702,0xF4EE0000,UNSAT,40,0,227505,12737,393,1
lift_62721,0xF501F501,UNSAT,40,0,195334,11601,421,2
lift_xor_62721,0x0AFEF501,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_62721,0xF5010000,UNSAT,40,0,285708,12512,378,1
lift_62724,0xF504F504,UNSAT,40,0,197829,12023,428,2
lift_xor_62724,0x0AFBF504,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_62724,0xF5040000,UNSAT,40,0,286204,12666,378,1
lift_62752,0xF520F520,UNSAT,40,0,199500,11914,416,0
lift_xor_62752,0x0ADFF520,EMPTY+GENUINE,29,11,41233,4153,181,0
lift_and_62752,0xF5200000,UNSAT,40,0,286312,12696,387,0
lift_62789,0xF545F545,UNSAT,40,0,165266,8999,439,0
lift_xor_62789,0x0ABAF545,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_62789,0xF5450000,UNSAT,40,0,246964,11230,401,0
lift_62836,0xF574F574,UNSAT,40,0,161769,8677,433,4
lift_xor_62836,0x0A8BF574,EMPTY+GENUINE,28,12,14262,1694,168,4
lift_and_62836,0xF5740000,UNSAT,40,0,231203,11032,382,2
lift_62896,0xF5B0F5B0,UNSAT,40,0,199500,11914,416,0
lift_xor_62896,0x0A4FF5B0,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_62896,0xF5B00000,UNSAT,40,0,260211,12941,396,0
lift_62897,0xF5B1F5B1,UNSAT,40,0,184305,10365,424,0
lift_xor_62897,0x0A4EF5B1,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_62897,0xF5B10000,UNSAT,40,0,242311,12229,408,0
lift_62925,0xF5CDF5CD,UNSAT,40,0,168641,9346,438,0
lift_xor_62925,0x0A32F5CD,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_62925,0xF5CD0000,UNSAT,40,0,222031,11663,399,0
lift_62929,0xF5D1F5D1,UNSAT,40,0,160153,8553,437,0
lift_xor_62929,0x0A2EF5D1,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_62929,0xF5D10000,UNSAT,40,0,231181,11026,400,0
lift_62941,0xF5DDF5DD,UNSAT,40,0,246766,9439,408,0
lift_xor_62941,0x0A22F5DD,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_62941,0xF5DD0000,UNSAT,40,0,256150,12941,396,0
lift_62956,0xF5ECF5EC,UNSAT,40,0,186045,11745,427,2
lift_xor_62956,0x0A13F5EC,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_62956,0xF5EC0000,UNSAT,40,0,227505,12737,393,1
lift_63234,0xF702F702,UNSAT,40,0,210695,12616,416,4
lift_xor_63234,0x08FDF702,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_63234,0xF7020000,UNSAT,40,0,279243,13203,375,2
lift_63235,0xF703F703,UNSAT,40,0,181198,9831,431,0
lift_xor_63235,0x08FCF703,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_63235,0xF7030000,UNSAT,40,0,254192,11873,394,0
lift_63236,0xF704F704,UNSAT,40,0,210695,12616,416,4
lift_xor_63236,0x08FBF704,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_63236,0xF7040000,UNSAT,40,0,279243,13203,375,2
lift_63237,0xF705F705,UNSAT,40,0,181198,9831,431,0
lift_xor_63237,0x08FAF705,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_63237,0xF7050000,UNSAT,40,0,254192,11873,394,0
lift_63251,0xF713F713,UNSAT,40,0,151574,7092,437,0
lift_xor_63251,0x08ECF713,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_63251,0xF7130000,UNSAT,40,0,228534,10439,377,0
lift_63253,0xF715F715,UNSAT,40,0,151574,7092,437,0
lift_xor_63253,0x08EAF715,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_63253,0xF7150000,UNSAT,40,0,228534,10439,377,0
lift_63266,0xF722F722,UNSAT,40,0,197829,12023,428,2
lift_xor_63266,0x08DDF722,EMPTY+GENUINE,30,10,30680,3354,198,2
lift_and_63266,0xF7220000,UNSAT,40,0,260154,12920,387,1
lift_63282,0xF732F732,UNSAT,40,0,161769,8677,433,4
lift_xor_63282,0x08CDF732,EMPTY+GENUINE,28,12,14262,1694,168,4
lift_and_63282,0xF7320000,UNSAT,40,0,231203,11032,382,2
lift_63300,0xF744F744,UNSAT,40,0,197829,12023,428,2
lift_xor_63300,0x08BBF744,EMPTY+GENUINE,30,10,30680,3354,198,2
lift_and_63300,0xF7440000,UNSAT,40,0,260154,12920,387,1
lift_63316,0xF754F754,UNSAT,40,0,161769,8677,433,4
lift_xor_63316,0x08ABF754,EMPTY+GENUINE,28,12,14262,1694,168,4
lift_and_63316,0xF7540000,UNSAT,40,0,231203,11032,382,2
lift_63360,0xF780F780,UNSAT,40,0,228151,15003,412,0
lift_xor_63360,0x087FF780,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_63360,0xF7800000,UNSAT,40,0,286417,14401,370,0
lift_63395,0xF7A3F7A3,UNSAT,40,0,168641,9346,438,0
lift_xor_63395,0x085CF7A3,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_63395,0xF7A30000,UNSAT,40,0,222031,11663,399,0
lift_63408,0xF7B0F7B0,UNSAT,40,0,183836,10895,442,0
lift_xor_63408,0x084FF7B0,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_63408,0xF7B00000,UNSAT,40,0,239931,12375,385,0
lift_63411,0xF7B3F7B3,UNSAT,40,0,246766,9439,408,0
lift_xor_63411,0x084CF7B3,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_63411,0xF7B30000,UNSAT,40,0,256150,12941,396,0
lift_63429,0xF7C5F7C5,UNSAT,40,0,168641,9346,438,0
lift_xor_63429,0x083AF7C5,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_63429,0xF7C50000,UNSAT,40,0,222031,11663,399,0
lift_63440,0xF7D0F7D0,UNSAT,40,0,183836,10895,442,0
lift_xor_63440,0x082FF7D0,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_63440,0xF7D00000,UNSAT,40,0,239931,12375,385,0
lift_63445,0xF7D5F7D5,UNSAT,40,0,246766,9439,408,0
lift_xor_63445,0x082AF7D5,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_63445,0xF7D50000,UNSAT,40,0,256150,12941,396,0
lift_63458,0xF7E2F7E2,UNSAT,40,0,186045,11745,427,2
lift_xor_63458,0x081DF7E2,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_63458,0xF7E20000,UNSAT,40,0,227505,12737,393,1
lift_63460,0xF7E4F7E4,UNSAT,40,0,186045,11745,427,2
lift_xor_63460,0x081BF7E4,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_63460,0xF7E40000,UNSAT,40,0,227505,12737,393,1
lift_63600,0xF870F870,UNSAT,40,0,228151,15003,412,0
lift_xor_63600,0x078FF870,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_63600,0xF8700000,UNSAT,40,0,286417,14401,370,0
lift_64059,0xFA3BFA3B,UNSAT,40,0,168641,9346,438,0
lift_xor_64059,0x05C4FA3B,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_64059,0xFA3B0000,UNSAT,40,0,222031,11663,399,0
lift_64115,0xFA73FA73,UNSAT,40,0,168641,9346,438,0
lift_xor_64115,0x058CFA73,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_64115,0xFA730000,UNSAT,40,0,222031,11663,399,0
lift_64179,0xFAB3FAB3,UNSAT,40,0,164029,9555,431,0
lift_xor_64179,0x054CFAB3,EMPTY+GENUINE,25,15,8927,1264,137,0
lift_and_64179,0xFAB30000,UNSAT,40,0,219831,11393,395,0
lift_64236,0xFAECFAEC,UNSAT,40,0,192905,13288,411,0
lift_xor_64236,0x0513FAEC,EMPTY+GENUINE,23,17,11932,1749,121,0
lift_and_64236,0xFAEC0000,UNSAT,40,0,229439,13142,371,0
lift_64257,0xFB01FB01,UNSAT,40,0,214184,13247,412,4
lift_xor_64257,0x04FEFB01,EMPTY+GENUINE,30,10,43857,4443,198,4
lift_and_64257,0xFB010000,UNSAT,40,0,280899,13498,378,2
lift_64264,0xFB08FB08,UNSAT,40,0,222460,14054,412,0
lift_xor_64264,0x04F7FB08,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_64264,0xFB080000,UNSAT,40,0,283558,13929,382,0
lift_64266,0xFB0AFB0A,UNSAT,40,0,199500,11914,416,0
lift_xor_64266,0x04F5FB0A,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_64266,0xFB0A0000,UNSAT,40,0,260211,12941,396,0
lift_64267,0xFB0BFB0B,UNSAT,40,0,184305,10365,424,0
lift_xor_64267,0x04F4FB0B,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_64267,0xFB0B0000,UNSAT,40,0,242311,12229,408,0
lift_64291,0xFB23FB23,UNSAT,40,0,160153,8553,437,0
lift_xor_64291,0x04DCFB23,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_64291,0xFB230000,UNSAT,40,0,231181,11026,400,0
lift_64298,0xFB2AFB2A,UNSAT,40,0,183836,10895,442,0
lift_xor_64298,0x04D5FB2A,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_64298,0xFB2A0000,UNSAT,40,0,239931,12375,385,0
lift_64305,0xFB31FB31,UNSAT,40,0,160153,8553,437,0
lift_xor_64305,0x04CEFB31,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_64305,0xFB310000,UNSAT,40,0,231181,11026,400,0
lift_64315,0xFB3BFB3B,UNSAT,40,0,246766,9439,408,0
lift_xor_64315,0x04C4FB3B,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_64315,0xFB3B0000,UNSAT,40,0,256150,12941,396,0
lift_64320,0xFB40FB40,UNSAT,40,0,222460,14054,412,0
lift_xor_64320,0x04BFFB40,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_64320,0xFB400000,UNSAT,40,0,283558,13929,382,0
lift_64336,0xFB50FB50,UNSAT,40,0,199500,11914,416,0
lift_xor_64336,0x04AFFB50,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_64336,0xFB500000,UNSAT,40,0,260211,12941,396,0
lift_64337,0xFB51FB51,UNSAT,40,0,184305,10365,424,0
lift_xor_64337,0x04AEFB51,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_64337,0xFB510000,UNSAT,40,0,242311,12229,408,0
lift_64368,0xFB70FB70,UNSAT,40,0,183836,10895,442,0
lift_xor_64368,0x048FFB70,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_64368,0xFB700000,UNSAT,40,0,239931,12375,385,0
lift_64371,0xFB73FB73,UNSAT,40,0,246766,9439,408,0
lift_xor_64371,0x048CFB73,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_64371,0xFB730000,UNSAT,40,0,256150,12941,396,0
lift_64419,0xFBA3FBA3,UNSAT,40,0,164029,9555,431,0
lift_xor_64419,0x045CFBA3,EMPTY+GENUINE,25,15,8927,1264,137,0
lift_and_64419,0xFBA30000,UNSAT,40,0,219831,11393,395,0
lift_64433,0xFBB1FBB1,UNSAT,40,0,164029,9555,431,0
lift_xor_64433,0x044EFBB1,EMPTY+GENUINE,25,15,8927,1264,137,0
lift_and_64433,0xFBB10000,UNSAT,40,0,219831,11393,395,0
lift_64435,0xFBB3FBB3,UNSAT,40,0,241728,9554,402,0
lift_xor_64435,0x044CFBB3,EMPTY+GENUINE,27,13,48813,2150,177,0
lift_and_64435,0xFBB30000,UNSAT,40,0,253737,12624,381,0
lift_64488,0xFBE8FBE8,UNSAT,40,0,192905,13288,411,0
lift_xor_64488,0x0417FBE8,EMPTY+GENUINE,23,17,11932,1749,121,0
lift_and_64488,0xFBE80000,UNSAT,40,0,229439,13142,371,0
lift_64605,0xFC5DFC5D,UNSAT,40,0,168641,9346,438,0
lift_xor_64605,0x03A2FC5D,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_64605,0xFC5D0000,UNSAT,40,0,222031,11663,399,0
lift_64629,0xFC75FC75,UNSAT,40,0,168641,9346,438,0
lift_xor_64629,0x038AFC75,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_64629,0xFC750000,UNSAT,40,0,222031,11663,399,0
lift_64725,0xFCD5FCD5,UNSAT,40,0,164029,9555,431,0
lift_xor_64725,0x032AFCD5,EMPTY+GENUINE,25,15,8927,1264,137,0
lift_and_64725,0xFCD50000,UNSAT,40,0,219831,11393,395,0
lift_64746,0xFCEAFCEA,UNSAT,40,0,192905,13288,411,0
lift_xor_64746,0x0315FCEA,EMPTY+GENUINE,23,17,11932,1749,121,0
lift_and_64746,0xFCEA0000,UNSAT,40,0,229439,13142,371,0
lift_64769,0xFD01FD01,UNSAT,40,0,214184,13247,412,4
lift_xor_64769,0x02FEFD01,EMPTY+GENUINE,30,10,43857,4443,198,4
lift_and_64769,0xFD010000,UNSAT,40,0,280899,13498,378,2
lift_64776,0xFD08FD08,UNSAT,40,0,222460,14054,412,0
lift_xor_64776,0x02F7FD08,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_64776,0xFD080000,UNSAT,40,0,283558,13929,382,0
lift_64780,0xFD0CFD0C,UNSAT,40,0,199500,11914,416,0
lift_xor_64780,0x02F3FD0C,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_64780,0xFD0C0000,UNSAT,40,0,260211,12941,396,0
lift_64781,0xFD0DFD0D,UNSAT,40,0,184305,10365,424,0
lift_xor_64781,0x02F2FD0D,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_64781,0xFD0D0000,UNSAT,40,0,242311,12229,408,0
lift_64800,0xFD20FD20,UNSAT,40,0,222460,14054,412,0
lift_xor_64800,0x02DFFD20,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_64800,0xFD200000,UNSAT,40,0,283558,13929,382,0
lift_64816,0xFD30FD30,UNSAT,40,0,199500,11914,416,0
lift_xor_64816,0x02CFFD30,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_64816,0xFD300000,UNSAT,40,0,260211,12941,396,0
lift_64817,0xFD31FD31,UNSAT,40,0,184305,10365,424,0
lift_xor_64817,0x02CEFD31,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_64817,0xFD310000,UNSAT,40,0,242311,12229,408,0
lift_64837,0xFD45FD45,UNSAT,40,0,160153,8553,437,0
lift_xor_64837,0x02BAFD45,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_64837,0xFD450000,UNSAT,40,0,231181,11026,400,0
lift_64844,0xFD4CFD4C,UNSAT,40,0,183836,10895,442,0
lift_xor_64844,0x02B3FD4C,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_64844,0xFD4C0000,UNSAT,40,0,239931,12375,385,0
lift_64849,0xFD51FD51,UNSAT,40,0,160153,8553,437,0
lift_xor_64849,0x02AEFD51,EMPTY+GENUINE,28,12,13382,1633,177,0
